ts_hour_tz,time_index,S1_201,S2_201,S3_201
2024-06-03 18:00:00,E003715,27.114,96.173,51.436
2024-06-03 19:00:00,E003716,23.321,95.424,47.128
2024-06-03 20:00:00,E003717,28.64,107.399,37.399
2024-06-03 21:00:00,E003718,22.544,103.808,32.026
2024-06-03 22:00:00,E003719,17.075,102.089,46.258
2024-06-03 23:00:00,E003720,16.616,103.279,53.152
2024-06-04 00:00:00,E003721,21.801,101.605,49.286
2024-06-04 01:00:00,E003722,23.905,92.79,38.212
2024-06-04 02:00:00,E003723,21.233,96.91,56.002
2024-06-04 03:00:00,E003724,24.53,95.64,43.392
2024-06-04 04:00:00,E003725,26.117,98.004,51.387
2024-06-04 05:00:00,E003726,26.926,107.502,46.353
2024-06-04 06:00:00,E003727,26.503,98.637,63.644
2024-06-04 07:00:00,E003728,23.271,107.149,42.285
2024-06-04 08:00:00,E003729,24.098,104.072,38.034
2024-06-04 09:00:00,E003730,19.433,100.257,53.29
2024-06-04 10:00:00,E003731,16.639,99.449,54.824
2024-06-04 11:00:00,E003732,18.557,107.695,36.542
2024-06-04 12:00:00,E003733,19.567,100.549,59.051
2024-06-04 13:00:00,E003734,20.452,92.462,34.485
2024-06-04 14:00:00,E003735,25.482,94.391,53.91
2024-06-04 15:00:00,E003736,22.723,101.135,47.23
2024-06-04 16:00:00,E003737,19.937,102.003,36.052
2024-06-04 17:00:00,E003738,26.816,96.061,48.292
2024-06-04 18:00:00,E003739,19.189,98.581,42.196
2024-06-04 19:00:00,E003740,32.04,101.226,38.839
2024-06-04 20:00:00,E003741,21.077,93.626,43.779
2024-06-04 21:00:00,E003742,28.423,103.014,51.776
2024-06-04 22:00:00,E003743,19.588,100.263,46.529
2024-06-04 23:00:00,E003744,20.179,103.34,49.616
2024-06-05 00:00:00,E003745,24.237,100.529,53.182
2024-06-05 01:00:00,E003746,21.676,99.521,55.812
2024-06-05 02:00:00,E003747,18.958,92.615,38.491
2024-06-05 03:00:00,E003748,23.739,107.846,40.046
2024-06-05 04:00:00,E003749,28.307,101.439,44.134
2024-06-05 05:00:00,E003750,19.78,111.252,43.873
2024-06-05 06:00:00,E003751,18.238,113.834,47.953
2024-06-05 07:00:00,E003752,25.056,109.876,49.608
2024-06-05 08:00:00,E003753,25.62,101.577,50.503
2024-06-05 09:00:00,E003754,22.391,101.197,45.898
2024-06-05 10:00:00,E003755,21.23,103.872,48.764
2024-06-05 11:00:00,E003756,25.121,104.562,60.0
2024-06-05 12:00:00,E003757,25.868,100.243,48.398
2024-06-05 13:00:00,E003758,27.021,96.455,60.107
2024-06-05 14:00:00,E003759,20.021,105.891,45.05
2024-06-05 15:00:00,E003760,22.337,94.655,51.806
2024-06-05 16:00:00,E003761,18.377,93.942,53.698
2024-06-05 17:00:00,E003762,28.227,97.897,52.523
2024-06-05 18:00:00,E003763,25.049,100.833,55.019
2024-06-05 19:00:00,E003764,21.976,103.939,35.597
2024-06-05 20:00:00,E003765,18.625,107.262,49.134
2024-06-05 21:00:00,E003766,22.044,111.03,59.23
2024-06-05 22:00:00,E003767,23.905,93.876,44.163
2024-06-05 23:00:00,E003768,19.836,101.757,37.978
2024-06-06 00:00:00,E003769,18.672,89.761,46.254
2024-06-06 01:00:00,E003770,15.144,99.667,50.208
2024-06-06 02:00:00,E003771,20.189,95.767,44.491
2024-06-06 03:00:00,E003772,19.848,102.247,37.254
2024-06-06 04:00:00,E003773,22.166,99.533,44.914
2024-06-06 05:00:00,E003774,27.732,102.319,48.783
2024-06-06 06:00:00,E003775,20.501,102.439,42.939
2024-06-06 07:00:00,E003776,22.595,104.61,41.248
2024-06-06 08:00:00,E003777,21.226,98.819,41.207
2024-06-06 09:00:00,E003778,23.054,99.444,56.235
2024-06-06 10:00:00,E003779,31.073,98.403,47.205
2024-06-06 11:00:00,E003780,25.822,99.945,37.542
2024-06-06 12:00:00,E003781,28.062,104.799,47.39
2024-06-06 13:00:00,E003782,27.142,105.228,44.64
2024-06-06 14:00:00,E003783,19.375,98.784,54.036
2024-06-06 15:00:00,E003784,24.683,100.348,58.249
2024-06-06 16:00:00,E003785,21.997,106.336,46.65
2024-06-06 17:00:00,E003786,28.685,105.141,45.346
2024-06-06 18:00:00,E003787,21.928,101.222,39.56
2024-06-06 19:00:00,E003788,18.127,102.875,40.999
2024-06-06 20:00:00,E003789,20.784,100.847,45.392
2024-06-06 21:00:00,E003790,22.524,110.165,49.968
2024-06-06 22:00:00,E003791,29.245,99.061,50.878
2024-06-06 23:00:00,E003792,21.273,98.438,61.092
2024-06-07 00:00:00,E003793,20.042,89.918,39.69
2024-06-07 01:00:00,E003794,16.073,96.448,38.56
2024-06-07 02:00:00,E003795,22.613,90.847,53.97
2024-06-07 03:00:00,E003796,16.498,100.648,42.569
2024-06-07 04:00:00,E003797,25.141,103.093,53.902
2024-06-07 05:00:00,E003798,21.343,98.93,48.096
2024-06-07 06:00:00,E003799,25.793,105.508,47.414
2024-06-07 07:00:00,E003800,23.245,101.115,48.074
2024-06-07 08:00:00,E003801,29.012,100.063,42.266
2024-06-07 09:00:00,E003802,21.089,103.286,29.087
2024-06-07 10:00:00,E003803,22.068,105.791,41.053
2024-06-07 11:00:00,E003804,23.097,112.058,47.487
2024-06-07 12:00:00,E003805,15.334,94.11,43.117
2024-06-07 13:00:00,E003806,19.928,101.827,42.791
2024-06-07 14:00:00,E003807,26.231,95.734,43.444
2024-06-07 15:00:00,E003808,23.195,103.04,46.101
2024-06-07 16:00:00,E003809,14.784,101.725,43.869
2024-06-07 17:00:00,E003810,25.265,104.987,46.806
2024-06-07 18:00:00,E003811,23.502,108.197,53.627
2024-06-07 19:00:00,E003812,23.381,112.242,40.289
2024-06-07 20:00:00,E003813,18.707,101.245,42.196
2024-06-07 21:00:00,E003814,14.611,97.973,47.577
2024-06-07 22:00:00,E003815,22.314,97.34,45.317
2024-06-07 23:00:00,E003816,22.894,104.947,40.189
2024-06-08 00:00:00,E003817,25.296,95.738,41.225
2024-06-08 01:00:00,E003818,27.937,96.078,40.059
2024-06-08 02:00:00,E003819,18.49,97.081,46.038
2024-06-08 03:00:00,E003820,24.761,101.205,42.565
2024-06-08 04:00:00,E003821,18.523,97.592,33.405
2024-06-08 05:00:00,E003822,24.857,105.411,44.697
2024-06-08 06:00:00,E003823,23.913,105.769,45.759
2024-06-08 07:00:00,E003824,26.96,96.079,42.385
2024-06-08 08:00:00,E003825,21.003,104.601,34.244
2024-06-08 09:00:00,E003826,27.134,104.165,58.127
2024-06-08 10:00:00,E003827,22.37,98.493,49.928
2024-06-08 11:00:00,E003828,25.798,97.656,30.018
2024-06-08 12:00:00,E003829,16.656,102.633,56.551
2024-06-08 13:00:00,E003830,18.337,99.911,42.387
2024-06-08 14:00:00,E003831,28.646,112.819,48.183
2024-06-08 15:00:00,E003832,25.374,105.738,35.398
2024-06-08 16:00:00,E003833,24.735,96.1,43.713
2024-06-08 17:00:00,E003834,26.147,101.713,53.269
2024-06-08 18:00:00,E003835,26.658,92.34,28.667
2024-06-08 19:00:00,E003836,26.219,107.432,46.924
2024-06-08 20:00:00,E003837,23.755,105.855,51.558
2024-06-08 21:00:00,E003838,21.527,106.175,42.401
2024-06-08 22:00:00,E003839,23.279,102.32,38.554
2024-06-08 23:00:00,E003840,20.122,112.694,38.311
2024-06-09 00:00:00,E003841,23.684,104.257,44.593
2024-06-09 01:00:00,E003842,24.649,102.978,38.473
2024-06-09 02:00:00,E003843,24.218,98.522,58.055
2024-06-09 03:00:00,E003844,23.873,97.729,47.567
2024-06-09 04:00:00,E003845,19.54,102.615,43.307
2024-06-09 05:00:00,E003846,19.854,97.019,63.262
2024-06-09 06:00:00,E003847,22.792,99.098,40.463
2024-06-09 07:00:00,E003848,24.008,98.044,36.79
2024-06-09 08:00:00,E003849,22.396,101.096,41.872
2024-06-09 09:00:00,E003850,19.648,99.306,41.478
2024-06-09 10:00:00,E003851,20.553,102.71,61.697
2024-06-09 11:00:00,E003852,26.762,111.204,40.742
2024-06-09 12:00:00,E003853,27.859,102.459,52.398
2024-06-09 13:00:00,E003854,23.965,99.549,50.396
2024-06-09 14:00:00,E003855,24.052,92.282,44.069
2024-06-09 15:00:00,E003856,25.292,102.715,48.521
2024-06-09 16:00:00,E003857,20.095,102.607,44.277
2024-06-09 17:00:00,E003858,21.849,97.836,51.861
2024-06-09 18:00:00,E003859,23.605,102.547,60.381
2024-06-09 19:00:00,E003860,24.016,107.423,47.047
2024-06-09 20:00:00,E003861,21.37,95.898,46.81
2024-06-09 21:00:00,E003862,13.977,102.69,47.365
2024-06-09 22:00:00,E003863,21.804,100.829,35.616
2024-06-09 23:00:00,E003864,26.934,99.58,37.709
2024-06-10 00:00:00,E003865,24.243,101.865,42.312
2024-06-10 01:00:00,E003866,21.015,101.271,55.094
2024-06-10 02:00:00,E003867,24.003,101.125,51.393
2024-06-10 03:00:00,E003868,22.588,103.348,46.133
2024-06-10 04:00:00,E003869,24.387,99.035,36.455
2024-06-10 05:00:00,E003870,25.402,108.975,36.811
2024-06-10 06:00:00,E003871,23.074,99.011,51.625
2024-06-10 07:00:00,E003872,23.289,118.27,42.739
2024-06-10 08:00:00,E003873,27.419,109.637,49.002
2024-06-10 09:00:00,E003874,22.619,101.784,45.077
2024-06-10 10:00:00,E003875,26.127,96.85,43.793
2024-06-10 11:00:00,E003876,21.597,92.496,51.442
2024-06-10 12:00:00,E003877,25.901,98.065,52.726
2024-06-10 13:00:00,E003878,17.432,101.422,44.053
2024-06-10 14:00:00,E003879,22.781,101.721,44.422
2024-06-10 15:00:00,E003880,21.259,100.746,55.224
2024-06-10 16:00:00,E003881,20.648,112.802,40.236
2024-06-10 17:00:00,E003882,23.268,104.213,42.812
2024-06-10 18:00:00,E003883,26.924,104.081,43.463
2024-06-10 19:00:00,E003884,26.888,96.121,40.759
2024-06-10 20:00:00,E003885,24.3,105.387,47.42
2024-06-10 21:00:00,E003886,22.093,100.018,53.486
2024-06-10 22:00:00,E003887,23.269,96.852,38.026
2024-06-10 23:00:00,E003888,27.343,97.634,47.045
2024-06-11 00:00:00,E003889,26.823,104.065,39.318
2024-06-11 01:00:00,E003890,19.25,110.836,37.191
2024-06-11 02:00:00,E003891,20.73,103.2,43.358
2024-06-11 03:00:00,E003892,24.336,93.814,43.422
2024-06-11 04:00:00,E003893,24.669,104.773,40.707
2024-06-11 05:00:00,E003894,19.231,102.39,35.157
2024-06-11 06:00:00,E003895,26.61,102.103,39.774
2024-06-11 07:00:00,E003896,19.126,98.071,33.286
2024-06-11 08:00:00,E003897,24.083,97.205,47.998
2024-06-11 09:00:00,E003898,24.22,106.227,46.889
2024-06-11 10:00:00,E003899,26.101,108.369,46.937
2024-06-11 11:00:00,E003900,23.519,98.457,37.593
2024-06-11 12:00:00,E003901,26.603,104.389,50.151
2024-06-11 13:00:00,E003902,20.61,109.582,43.285
2024-06-11 14:00:00,E003903,19.934,98.374,56.784
2024-06-11 15:00:00,E003904,18.945,97.469,66.739
2024-06-11 16:00:00,E003905,25.511,97.561,36.889
2024-06-11 17:00:00,E003906,17.147,101.795,50.46
2024-06-11 18:00:00,E003907,27.36,91.641,35.06
2024-06-11 19:00:00,E003908,22.117,115.517,51.644
2024-06-11 20:00:00,E003909,23.693,95.053,29.1
2024-06-11 21:00:00,E003910,22.624,100.793,42.991
2024-06-11 22:00:00,E003911,21.283,97.483,37.668
2024-06-11 23:00:00,E003912,26.946,96.779,42.929
2024-06-12 00:00:00,E003913,22.375,104.902,38.611
2024-06-12 01:00:00,E003914,25.63,98.344,43.786
2024-06-12 02:00:00,E003915,27.758,96.357,50.407
2024-06-12 03:00:00,E003916,25.715,102.88,44.119
2024-06-12 04:00:00,E003917,29.302,101.229,46.531
2024-06-12 05:00:00,E003918,21.423,102.071,52.231
2024-06-12 06:00:00,E003919,21.619,90.546,48.852
2024-06-12 07:00:00,E003920,19.049,105.084,44.99
2024-06-12 08:00:00,E003921,25.518,96.463,40.986
2024-06-12 09:00:00,E003922,21.412,93.74,53.336
2024-06-12 10:00:00,E003923,17.299,106.896,48.183
2024-06-12 11:00:00,E003924,21.864,103.06,47.383
2024-06-12 12:00:00,E003925,21.219,102.821,50.484
2024-06-12 13:00:00,E003926,19.477,103.066,25.303
2024-06-12 14:00:00,E003927,16.325,104.179,41.866
2024-06-12 15:00:00,E003928,19.769,101.03,42.03
2024-06-12 16:00:00,E003929,19.336,92.941,30.239
2024-06-12 17:00:00,E003930,24.864,99.145,52.272
2024-06-12 18:00:00,E003931,21.116,103.11,44.059
2024-06-12 19:00:00,E003932,22.642,101.774,41.657
2024-06-12 20:00:00,E003933,18.565,105.207,56.952
2024-06-12 21:00:00,E003934,27.809,98.478,39.501
2024-06-12 22:00:00,E003935,20.726,100.403,44.607
2024-06-12 23:00:00,E003936,19.307,93.753,45.375
2024-06-13 00:00:00,E003937,11.203,100.787,37.914
2024-06-13 01:00:00,E003938,24.996,106.643,53.034
2024-06-13 02:00:00,E003939,21.391,95.511,38.891
2024-06-13 03:00:00,E003940,23.42,92.906,55.452
2024-06-13 04:00:00,E003941,21.442,103.851,31.639
2024-06-13 05:00:00,E003942,19.537,91.581,52.659
2024-06-13 06:00:00,E003943,21.987,104.214,45.476
2024-06-13 07:00:00,E003944,23.999,99.579,43.473
2024-06-13 08:00:00,E003945,22.206,103.369,48.241
2024-06-13 09:00:00,E003946,31.497,109.876,31.659
2024-06-13 10:00:00,E003947,22.042,99.23,54.601
2024-06-13 11:00:00,E003948,21.49,103.668,27.472
2024-06-13 12:00:00,E003949,17.656,111.971,45.377
2024-06-13 13:00:00,E003950,19.305,102.539,37.102
2024-06-13 14:00:00,E003951,21.593,93.892,39.085
2024-06-13 15:00:00,E003952,21.168,107.016,48.48
2024-06-13 16:00:00,E003953,24.543,101.169,51.171
2024-06-13 17:00:00,E003954,19.705,97.563,48.057
2024-06-13 18:00:00,E003955,21.607,101.229,43.769
2024-06-13 19:00:00,E003956,26.511,107.958,40.304
2024-06-13 20:00:00,E003957,16.868,97.671,38.273
2024-06-13 21:00:00,E003958,25.162,105.995,37.267
2024-06-13 22:00:00,E003959,20.086,93.757,46.008
2024-06-13 23:00:00,E003960,22.356,105.325,48.728
2024-06-14 00:00:00,E003961,24.453,93.436,40.303
2024-06-14 01:00:00,E003962,25.536,98.553,32.793
2024-06-14 02:00:00,E003963,25.086,98.356,52.97
2024-06-14 03:00:00,E003964,22.441,99.886,55.224
2024-06-14 04:00:00,E003965,18.332,108.615,40.205
2024-06-14 05:00:00,E003966,23.02,102.176,41.797
2024-06-14 06:00:00,E003967,20.061,99.414,37.391
2024-06-14 07:00:00,E003968,28.778,98.846,53.692
2024-06-14 08:00:00,E003969,25.787,103.151,43.982
2024-06-14 09:00:00,E003970,23.12,104.218,45.754
2024-06-14 10:00:00,E003971,17.486,92.027,56.317
2024-06-14 11:00:00,E003972,14.069,102.298,43.238
2024-06-14 12:00:00,E003973,23.015,95.486,47.63
2024-06-14 13:00:00,E003974,23.159,115.381,45.975
2024-06-14 14:00:00,E003975,26.814,93.657,52.651
2024-06-14 15:00:00,E003976,23.224,102.676,47.127
2024-06-14 16:00:00,E003977,27.96,102.601,39.119
2024-06-14 17:00:00,E003978,20.529,105.467,48.356
2024-06-14 18:00:00,E003979,17.602,103.925,36.882
2024-06-14 19:00:00,E003980,23.902,97.192,42.889
2024-06-14 20:00:00,E003981,20.757,109.046,48.014
2024-06-14 21:00:00,E003982,26.536,116.066,45.351
2024-06-14 22:00:00,E003983,27.306,97.733,54.412
2024-06-14 23:00:00,E003984,19.916,101.206,49.027
2024-06-15 00:00:00,E003985,24.722,94.81,38.497
2024-06-15 01:00:00,E003986,24.457,99.425,34.52
2024-06-15 02:00:00,E003987,22.273,100.693,46.327
2024-06-15 03:00:00,E003988,24.194,103.675,39.239
2024-06-15 04:00:00,E003989,21.185,106.032,40.926
2024-06-15 05:00:00,E003990,21.236,93.628,44.785
2024-06-15 06:00:00,E003991,23.605,91.225,36.973
2024-06-15 07:00:00,E003992,17.95,105.321,30.657
2024-06-15 08:00:00,E003993,22.248,104.961,46.409
2024-06-15 09:00:00,E003994,21.092,103.067,52.777
2024-06-15 10:00:00,E003995,22.156,89.881,53.608
2024-06-15 11:00:00,E003996,23.781,101.131,30.147
2024-06-15 12:00:00,E003997,21.545,96.835,35.878
2024-06-15 13:00:00,E003998,22.063,98.567,41.474
2024-06-15 14:00:00,E003999,24.867,102.603,41.284
2024-06-15 15:00:00,E004000,20.508,98.98,43.144
2024-06-15 16:00:00,E004001,24.369,95.983,55.938
2024-06-15 17:00:00,E004002,24.371,87.337,45.64
2024-06-15 18:00:00,E004003,25.83,103.282,41.907
2024-06-15 19:00:00,E004004,22.305,102.209,50.772
2024-06-15 20:00:00,E004005,17.972,98.214,57.289
2024-06-15 21:00:00,E004006,22.605,109.092,67.392
2024-06-15 22:00:00,E004007,20.925,95.194,43.009
2024-06-15 23:00:00,E004008,26.017,107.618,62.04
2024-06-16 00:00:00,E004009,22.382,103.789,39.662
2024-06-16 01:00:00,E004010,14.478,101.098,36.347
2024-06-16 02:00:00,E004011,24.559,91.705,39.455
2024-06-16 03:00:00,E004012,23.357,103.199,44.644
2024-06-16 04:00:00,E004013,28.476,109.304,39.868
2024-06-16 05:00:00,E004014,27.65,110.287,44.071
2024-06-16 06:00:00,E004015,22.645,101.041,40.163
2024-06-16 07:00:00,E004016,20.754,108.029,48.28
2024-06-16 08:00:00,E004017,20.727,96.577,39.314
2024-06-16 09:00:00,E004018,21.976,105.957,38.549
2024-06-16 10:00:00,E004019,25.385,102.304,46.071
2024-06-16 11:00:00,E004020,25.783,105.601,34.466
2024-06-16 12:00:00,E004021,19.031,100.129,47.67
2024-06-16 13:00:00,E004022,26.867,101.632,57.778
2024-06-16 14:00:00,E004023,20.239,98.558,42.707
2024-06-16 15:00:00,E004024,19.885,107.213,24.226
2024-06-16 16:00:00,E004025,20.889,107.156,42.658
2024-06-16 17:00:00,E004026,25.933,112.508,45.603
2024-06-16 18:00:00,E004027,26.241,113.638,48.016
2024-06-16 19:00:00,E004028,22.346,105.903,53.882
2024-06-16 20:00:00,E004029,22.376,98.832,57.88
2024-06-16 21:00:00,E004030,21.634,107.388,46.972
2024-06-16 22:00:00,E004031,28.346,96.97,38.618
2024-06-16 23:00:00,E004032,25.234,95.535,45.875
2024-06-17 00:00:00,E004033,27.455,92.197,48.016
2024-06-17 01:00:00,E004034,26.378,101.168,38.047
2024-06-17 02:00:00,E004035,21.66,97.024,45.519
2024-06-17 03:00:00,E004036,21.615,98.682,48.496
2024-06-17 04:00:00,E004037,27.553,102.972,55.077
2024-06-17 05:00:00,E004038,27.552,98.308,47.061
2024-06-17 06:00:00,E004039,21.14,93.741,47.668
2024-06-17 07:00:00,E004040,19.133,103.77,33.331
2024-06-17 08:00:00,E004041,23.047,93.289,50.054
2024-06-17 09:00:00,E004042,21.241,98.802,53.449
2024-06-17 10:00:00,E004043,21.471,101.865,43.51
2024-06-17 11:00:00,E004044,24.124,106.619,51.267
2024-06-17 12:00:00,E004045,21.007,107.466,38.127
2024-06-17 13:00:00,E004046,20.124,100.648,52.851
2024-06-17 14:00:00,E004047,18.756,105.847,44.589
2024-06-17 15:00:00,E004048,21.112,106.899,38.98
2024-06-17 16:00:00,E004049,29.814,100.399,46.124
2024-06-17 17:00:00,E004050,27.437,102.197,53.917
2024-06-17 18:00:00,E004051,16.25,99.043,47.976
2024-06-17 19:00:00,E004052,25.961,105.225,50.07
2024-06-17 20:00:00,E004053,25.895,103.723,28.926
2024-06-17 21:00:00,E004054,27.115,97.028,47.352
2024-06-17 22:00:00,E004055,23.079,101.541,36.705
2024-06-17 23:00:00,E004056,16.296,96.188,51.197
2024-06-18 00:00:00,E004057,17.871,96.811,48.135
2024-06-18 01:00:00,E004058,19.212,98.53,45.614
2024-06-18 02:00:00,E004059,23.404,95.959,46.057
2024-06-18 03:00:00,E004060,23.776,94.807,46.611
2024-06-18 04:00:00,E004061,20.207,101.932,50.423
2024-06-18 05:00:00,E004062,21.936,105.958,50.931
2024-06-18 06:00:00,E004063,25.405,103.356,53.256
2024-06-18 07:00:00,E004064,23.732,92.797,39.059
2024-06-18 08:00:00,E004065,21.824,100.855,47.683
2024-06-18 09:00:00,E004066,19.918,111.544,44.232
2024-06-18 10:00:00,E004067,22.475,97.879,37.475
2024-06-18 11:00:00,E004068,22.096,101.441,44.348
2024-06-18 12:00:00,E004069,27.796,100.656,44.356
2024-06-18 13:00:00,E004070,25.109,100.428,49.045
2024-06-18 14:00:00,E004071,18.407,94.817,45.915
2024-06-18 15:00:00,E004072,21.759,97.174,45.914
2024-06-18 16:00:00,E004073,23.169,97.68,41.109
2024-06-18 17:00:00,E004074,23.193,96.092,40.47
2024-06-18 18:00:00,E004075,24.209,101.178,41.421
2024-06-18 19:00:00,E004076,19.61,96.133,44.012
2024-06-18 20:00:00,E004077,28.983,104.186,35.004
2024-06-18 21:00:00,E004078,24.763,97.43,44.964
2024-06-18 22:00:00,E004079,20.616,111.616,36.494
2024-06-18 23:00:00,E004080,23.504,97.805,50.541
2024-06-19 00:00:00,E004081,23.439,107.698,50.386
2024-06-19 01:00:00,E004082,20.281,116.173,49.166
2024-06-19 02:00:00,E004083,20.738,102.348,49.731
2024-06-19 03:00:00,E004084,24.397,103.83,52.249
2024-06-19 04:00:00,E004085,25.278,96.977,60.81
2024-06-19 05:00:00,E004086,28.8,105.385,45.29
2024-06-19 06:00:00,E004087,22.679,99.649,43.542
2024-06-19 07:00:00,E004088,15.502,109.104,53.831
2024-06-19 08:00:00,E004089,17.135,105.839,44.942
2024-06-19 09:00:00,E004090,21.863,103.813,31.929
2024-06-19 10:00:00,E004091,22.464,101.705,45.603
2024-06-19 11:00:00,E004092,18.124,103.579,52.949
2024-06-19 12:00:00,E004093,23.803,100.131,65.168
2024-06-19 13:00:00,E004094,19.541,105.245,46.825
2024-06-19 14:00:00,E004095,28.939,103.272,49.509
2024-06-19 15:00:00,E004096,24.118,95.903,38.483
2024-06-19 16:00:00,E004097,21.618,106.183,46.748
2024-06-19 17:00:00,E004098,21.838,108.298,30.132
2024-06-19 18:00:00,E004099,18.353,88.567,54.062
2024-06-19 19:00:00,E004100,22.19,106.228,44.181
2024-06-19 20:00:00,E004101,25.774,100.654,48.074
2024-06-19 21:00:00,E004102,23.343,103.022,57.636
2024-06-19 22:00:00,E004103,17.302,100.951,46.485
2024-06-19 23:00:00,E004104,22.655,99.271,40.99
2024-06-20 00:00:00,E004105,27.396,100.939,63.285
2024-06-20 01:00:00,E004106,24.19,99.823,49.145
2024-06-20 02:00:00,E004107,22.849,108.144,36.242
2024-06-20 03:00:00,E004108,16.736,103.141,51.268
2024-06-20 04:00:00,E004109,23.415,104.73,48.941
2024-06-20 05:00:00,E004110,17.763,102.734,54.876
2024-06-20 06:00:00,E004111,23.05,94.619,42.496
2024-06-20 07:00:00,E004112,24.282,110.458,30.327
2024-06-20 08:00:00,E004113,23.656,96.546,48.808
2024-06-20 09:00:00,E004114,24.381,100.111,49.737
2024-06-20 10:00:00,E004115,26.148,100.461,34.971
2024-06-20 11:00:00,E004116,27.062,105.526,49.228
2024-06-20 12:00:00,E004117,20.289,106.326,60.318
2024-06-20 13:00:00,E004118,22.112,101.782,37.011
2024-06-20 14:00:00,E004119,20.197,95.82,45.981
2024-06-20 15:00:00,E004120,21.41,103.201,38.311
2024-06-20 16:00:00,E004121,21.964,96.437,46.407
2024-06-20 17:00:00,E004122,17.277,102.073,42.91
2024-06-20 18:00:00,E004123,23.079,92.873,49.91
2024-06-20 19:00:00,E004124,21.544,102.407,30.974
2024-06-20 20:00:00,E004125,18.523,99.31,55.316
2024-06-20 21:00:00,E004126,24.187,101.962,38.068
2024-06-20 22:00:00,E004127,18.96,102.711,50.255
2024-06-20 23:00:00,E004128,23.169,110.019,39.882
2024-06-21 00:00:00,E004129,23.074,92.665,46.583
2024-06-21 01:00:00,E004130,27.202,95.988,51.316
2024-06-21 02:00:00,E004131,27.111,97.782,48.502
2024-06-21 03:00:00,E004132,27.555,102.475,50.9
2024-06-21 04:00:00,E004133,16.823,104.345,48.879
2024-06-21 05:00:00,E004134,18.256,96.382,49.53
2024-06-21 06:00:00,E004135,21.531,106.971,47.33
2024-06-21 07:00:00,E004136,22.681,100.431,47.195
2024-06-21 08:00:00,E004137,25.069,104.023,41.827
2024-06-21 09:00:00,E004138,26.466,104.654,47.889
2024-06-21 10:00:00,E004139,22.793,103.85,31.262
2024-06-21 11:00:00,E004140,23.272,109.665,46.65
2024-06-21 12:00:00,E004141,22.767,98.261,48.695
2024-06-21 13:00:00,E004142,21.876,107.977,38.523
2024-06-21 14:00:00,E004143,21.053,98.236,58.759
2024-06-21 15:00:00,E004144,21.893,98.505,29.321
2024-06-21 16:00:00,E004145,19.584,103.992,48.929
2024-06-21 17:00:00,E004146,20.416,98.262,58.949
2024-06-21 18:00:00,E004147,31.128,107.164,56.695
2024-06-21 19:00:00,E004148,28.169,112.594,42.736
2024-06-21 20:00:00,E004149,19.69,110.651,37.768
2024-06-21 21:00:00,E004150,19.208,96.171,44.015
2024-06-21 22:00:00,E004151,16.15,93.991,40.332
2024-06-21 23:00:00,E004152,18.673,106.718,45.05
2024-06-22 00:00:00,E004153,24.346,103.684,43.449
2024-06-22 01:00:00,E004154,25.662,103.606,42.612
2024-06-22 02:00:00,E004155,17.111,103.955,35.54
2024-06-22 03:00:00,E004156,23.717,101.702,34.797
2024-06-22 04:00:00,E004157,23.327,102.276,46.462
2024-06-22 05:00:00,E004158,22.97,97.973,49.437
2024-06-22 06:00:00,E004159,20.3,95.82,50.06
2024-06-22 07:00:00,E004160,25.497,104.392,43.446
2024-06-22 08:00:00,E004161,16.294,108.857,30.337
2024-06-22 09:00:00,E004162,24.375,112.062,46.121
2024-06-22 10:00:00,E004163,23.432,103.235,46.486
2024-06-22 11:00:00,E004164,30.022,97.0,37.735
2024-06-22 12:00:00,E004165,21.452,110.178,40.673
2024-06-22 13:00:00,E004166,23.877,106.762,50.842
2024-06-22 14:00:00,E004167,25.758,108.532,47.312
2024-06-22 15:00:00,E004168,21.037,102.051,42.457
2024-06-22 16:00:00,E004169,30.569,98.583,48.624
2024-06-22 17:00:00,E004170,17.697,101.977,42.847
2024-06-22 18:00:00,E004171,24.662,104.879,55.627
2024-06-22 19:00:00,E004172,26.78,100.962,37.917
2024-06-22 20:00:00,E004173,19.853,102.844,46.183
2024-06-22 21:00:00,E004174,23.325,98.571,55.779
2024-06-22 22:00:00,E004175,17.787,98.289,36.922
2024-06-22 23:00:00,E004176,21.831,107.657,42.842
2024-06-23 00:00:00,E004177,22.825,104.688,42.485
2024-06-23 01:00:00,E004178,23.724,102.579,36.519
2024-06-23 02:00:00,E004179,21.014,103.108,54.616
2024-06-23 03:00:00,E004180,26.6,111.987,48.641
2024-06-23 04:00:00,E004181,21.177,100.974,44.147
2024-06-23 05:00:00,E004182,21.195,103.253,48.221
2024-06-23 06:00:00,E004183,18.744,106.85,31.224
2024-06-23 07:00:00,E004184,21.788,107.162,49.555
2024-06-23 08:00:00,E004185,21.358,111.341,41.699
2024-06-23 09:00:00,E004186,16.094,103.609,31.661
2024-06-23 10:00:00,E004187,19.839,104.476,41.544
2024-06-23 11:00:00,E004188,24.358,95.394,51.439
2024-06-23 12:00:00,E004189,17.089,108.025,41.435
2024-06-23 13:00:00,E004190,27.4,97.013,59.436
2024-06-23 14:00:00,E004191,19.435,92.151,45.323
2024-06-23 15:00:00,E004192,26.449,105.333,53.722
2024-06-23 16:00:00,E004193,25.094,97.117,50.748
2024-06-23 17:00:00,E004194,22.797,97.68,46.345
2024-06-23 18:00:00,E004195,22.32,108.522,41.138
